1696	2025-06-15-19-17-21.749602	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.751600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.752601	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.754600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.755600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.756600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.758600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.759600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.760600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.761600	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.763622	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.764622	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.765621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.767622	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.768623	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.769621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.771621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.772621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.773621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.774621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.775621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.776621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.778621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.779723	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.780621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.782620	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.783624	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.785622	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.786621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.787621	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.788622	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.790125	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.791127	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.792128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.794128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.795128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.796128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.798128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.799128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.800128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.802128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.803128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.804127	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.805128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.807127	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.808128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.809128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.810128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.812128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.813128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.814128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.815128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.816129	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.818129	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.819129	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.820128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.822128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.823128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.825128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.826218	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.827128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.829129	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.830128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.831128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.833129	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.834128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.835128	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.837036	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.838130	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.840133	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.841133	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.842134	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.844134	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.845134	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.847137	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.848136	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.850137	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.852137	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.853137	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.855143	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.856149	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.857149	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.859149	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.860149	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.861654	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.863065	1355249	108	22.63	129549	-30.02
